Sku,UPC,Catalogue N,Title,Label,Arq COST,Cost Price,V.S.P.,301 Co,301.Arq COST,301.Cost Price,301.V.S.P.,301.AVG. WEEK,302 Co,302.Arq COST,302.Cost Price,302.V.S.P.,302.AVG. WEEK,306 Co,306.Arq COST,306.Cost Price,306.V.S.P.,306.AVG. WEEK,307 Co,307.Arq COST,307.Cost Price,307.V.S.P.,307.AVG. WEEK,Latest SOH,total sale of Goods,Status
758119,744790286205.0,BTC-320BK      ,BRAVE 2-PORT USB WALL CHARGER BLACK                                                                           ,BRAVE                         ,22.0,49.5,99,0.0,0.0,0.0,0.0,0.0,1.0,22.0,49.5,99.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,22.0,49.5,99.0,0.25,24,2.0,Slow moving
758121,6953156288126.0,SUWNT-01       ,BASEUS FOLDING UNIVERSAL STICKER BLACK                                                                        ,BASEUS                        ,7.61,34.5,69,0.0,0.0,0.0,0.0,0.0,3.0,22.83,103.5,207.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,7.61,34.5,69.0,0.25,13,4.0,Fast moving
758124,6953156288133.0,SUWNT-02       ,BASEUS FOLDING UNIVERSAL STICKER TRANSPARENT                                                                  ,BASEUS                        ,7.61,34.5,69,0.0,0.0,0.0,0.0,0.0,1.0,7.61,34.5,69.0,0.25,1.0,7.61,34.5,69.0,0.25,2.0,15.22,69.0,138.0,0.5,22,4.0,Fast moving
758125,6953156271791.0,WXYL-A01       ,BASEUS OSCULUM WIRELESS GRAVITY CAR CHARGER                                                                   ,BASEUS                        ,37.13,79.5,159,-1.0,-37.13,-79.5,-159.0,-0.25,1.0,37.13,79.5,159.0,0.25,0.0,0.0,0.0,0.0,0.0,3.0,111.39,238.5,477.0,0.75,13,3.0,Fast moving
758126,6953156278585.0,CATL45-01      ,BASEUS AUDIO CONVERTER CATL45                                                                                 ,BASEUS                        ,9.66,34.5,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
758127,6953156282278.0,CATL41-01      ,BASEUS TYPE-C TO 3.5MM AUDIO CHARGING ADAPTER BLACK                                                           ,BASEUS                        ,9.9,34.5,69,2.0,19.8,69.0,138.0,0.5,4.0,39.6,138.0,276.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6.0,Fast moving
758128,6953156285101.0,WXZN-B01       ,BASEUS SMART VEHICLE BRACKET WIRELESS CHARGER WITH INFRARED SENSOR BLACK                                      ,BASEUS                        ,52.61,104.5,209,0.0,0.0,0.0,0.0,0.0,3.0,157.83,313.5,627.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.0,Fast moving
758226,6953156290853.0,ACJHQ-01       ,BASEUS MICROMOLECULE FORMALDEHYDE PURIFIER DEEP SPACE BLACK                                                   ,BASEUS                        ,26.0,54.5,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
758227,6953156290860.0,ACJHQ-0S       ,BASEUS MICROMOLECULE FORMALDEHYDE PURIFIER SILVER                                                             ,BASEUS                        ,26.0,54.5,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
758228,6953156261358.0,SUHZ-01        ,BASEUS BACK SEAT CAR MOUNT BLACK                                                                              ,BASEUS                        ,14.0,39.5,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,118.5,237.0,0.75,1.0,14.0,39.5,79.0,0.25,15,4.0,Fast moving
758229,6953156261365.0,SUHZ-2S        ,BASEUS BACK SEAT CAR MOUNT SILVER                                                                             ,BASEUS                        ,14.0,39.5,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
758230,6971680477397.0,RPH0890        ,ROCK SHOOTING GAME CONTROLLER WITH HANDLE BLACK                                                               ,ROCK                          ,18.0,39.5,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
758231,7447902862290.0,BHL-715        ,BRAVE 2-IN-1 UNIVERSAL MAGNETIC HOLDER                                                                        ,BRAVEN                        ,12.0,34.5,69,0.0,0.0,0.0,0.0,0.0,1.0,12.0,34.5,69.0,0.25,5.0,60.0,172.5,345.0,1.25,5.0,60.0,172.5,345.0,1.25,10,11.0,Fast moving
758233,6953156289734.0,SGAPIPH58-WA01 ,BASEUS FULL-SCREEN CURVED TEMPERED GLASS SCREEN PROTECTOR BLACK FOR IPHONE XS/X                               ,BASEUS                        ,9.66,45.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
758235,6953156289758.0,SGAPIPH58-WC01 ,BASEUS FULL-SCREEN CURVED PRIVACY TEMPERED GLASS SCREEN PROTECTOR BLACK FOR IPHONE XS/X                       ,BASEUS                        ,15.69,50.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,Non moving
758236,6953156289819.0,SGAPIPH65-WC01 ,BASEUS FULL-SCREEN CURVED PRIVACY TEMPERED GLASS SCREEN PROTECTOR BLACK FOR IPHONE XS MAX                     ,BASEUS                        ,16.0,50.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,Non moving
758241,6953156288935.0,CAHUB-T01      ,BASEUS MATE DOCKING TYPE-C HUB DOCKING STATION BLACK                                                          ,BASEUS                        ,55.18,120.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
758244,6953156290488.0,CABA01-01      ,BASEUS BA01 USB WIRELESS ADAPTER CABLE BLACK                                                                  ,BASEUS                        ,18.32,50.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
758245,6953156290495.0,CABA01-09      ,BASEUS BA01 USB WIRELESS ADAPTER CABLE RED                                                                    ,BASEUS                        ,18.32,50.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
762676,6953156291492.0,CATXF-0G       ,BASEUS 7-IN-1 SQUARE DESK TYPE-C MULTI-FUNCTIONAL HUB TYPE-C                                                  ,BASEUS                        ,107.83999999999986,135.0,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
762677,6953156291638.0,SULR-0G        ,BASEUS UNLIMITED ADJUSTMENT LAZY PHONE HOLDER GREY                                                            ,BASEUS                        ,21.070000000000007,50.0,99,6.0,126.42,300.0,594.0,1.5,0.0,0.0,0.0,0.0,0.0,3.0,63.21,150.0,297.0,0.75,1.0,21.07,50.0,99.0,0.25,12,10.0,Fast moving
762678,6953156286979.0,CATYW-B03      ,BASEUS ARTISTIC STRIPED TYPE-C 3A CABLE 5M BLUE                                                               ,BASEUS                        ,14.404375000000009,45.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,Non moving
762679,6953156286962.0,CATYW-B01      ,BASEUS ARTISTIC STRIPED TYPE-C 3A CABLE 5M BLACK                                                              ,BASEUS                        ,14.390000000000038,45.0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.39,45.0,89.0,0.25,23,1.0,Slow moving
762680,6953156286986.0,CATYW-B09      ,BASEUS ARTISTIC STRIPED TYPE-C 3A CABLE 5M RED                                                                ,BASEUS                        ,14.390000000000018,45.0,89,0.0,0.0,0.0,0.0,0.0,1.0,14.39,45.0,89.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1.0,Slow moving
762681,6953156284739.0,CATSR-01       ,BASEUS FISH-EYE SPRING TYPE-C 2A CABLE 1M BLACK                                                               ,BASEUS                        ,8.43,35.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.72,140.0,276.0,1.0,9,4.0,Fast moving
762682,6953156284746.0,CATSR-09       ,BASEUS FISH-EYE SPRING TYPE-C 2A CABLE 1M RED                                                                 ,BASEUS                        ,8.43,35.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.86,70.0,138.0,0.5,22,2.0,Slow moving
762683,7447902861064.0,BCC-36W        ,BRAVE 2-PORT TYPE-C & QUICK CHARGE CAR CHARGER                                                                ,BASEUS                        ,13.44,50.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,Non moving
766138,6953156295483.0,WX3IN1-01      ,BASEUS SMART 3-IN-1 WIRELESS CHARGER 18W BLACK                                                                ,BASEUS                        ,51.18,100.0,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
766139,6953156295490.0,WX3IN1-02      ,BASEUS SMART 3-IN-1 WIRELESS CHARGER 18W WHITE                                                                ,BASEUS                        ,55.169999999999845,100.0,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
766140,6953156293618.0,CA1T4-I0G      ,BASEUS STAR RING SERIES 4-IN-1 CABLE 1.2M DEEP GREY                                                           ,BASEUS                        ,28.962539682539678,69.5,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Run out of stock
766141,6953156295117.0,WIAPIPH58-QA01 ,BASEUS TRANSPARENT KEY PHONE CASE BLACK FOR IPHONE XS                                                         ,BASEUS                        ,6.599999999999998,34.5,69,1.0,6.6,34.5,69.0,0.25,1.0,6.6,34.5,69.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,6.6,34.5,69.0,0.25,21,3.0,Fast moving
766142,6953156295124.0,WIAPIPH58-QA02 ,BASEUS TRANSPARENT KEY PHONE CASE TRANSPARENT FOR IPHONE XS                                                   ,BASEUS                        ,6.599999999999999,34.5,69,0.0,0.0,0.0,0.0,0.0,1.0,6.6,34.5,69.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,13.2,69.0,138.0,0.5,19,3.0,Fast moving
