Sku,UPC,Catalogue N,Title,Label,Arq COST,Cost Price,V.S.P.,401.Quantit,401.Sales Quantity,401.Sales Value,402.Quantit,402.Sales Quantity,402.Sales Value,404.Quantit,404.Sales Quantity,404.Sales Value,405.Quantit,405.Sales Quantity,405.Sales Value,412.Quantit,412.Sales Quantity,412.Sales Value,416.Quantit,416.Sales Quantity,416.Sales Value,417.Quantit,417.Sales Quantity,417.Sales Value,423.Quantit,423.Sales Quantity,423.Sales Value,424.Quantit,424.Sales Quantity,424.Sales Value,425.Quantit,425.Sales Quantity,425.Sales Value,426.Quantit,426.Sales Quantity,426.Sales Value,429.Quantit,429.Sales Quantity,429.Sales Value,444.Quantit,444.Sales Quantity,444.Sales Value,490.Quantit,490.Sales Quantity,490.Sales Value
743975,6953156279018.0,SUCJG9-01      ,BASEUS G9 MOBILE GAME SCORING TOOL BLACK FOR SMARTPHONES/TABLET                                               ,BASEUS                        ,5.259999999999998,24.5,49,6,2,98,2,1,49,8,0,0,26,1,49,1,0,0,13,1,49,2,0,0,5,0,0,4,0,0,3,0,0,1,0,0,1,2,98,3,0,0,0,0,0
744168,6953156285804.0,CATKC-A09      ,BASEUS DOUBLE FAST CHARGING TYPE-C CABLE 1M RED                                                               ,BASEUS                        ,7.27,29.5,59,6,0,0,3,0,0,5,0,0,9,0,0,5,0,0,8,0,0,2,0,0,4,0,0,6,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0
746545,6953156285460.0,CAHUB-K0G      ,BASEUS HARMONICA 5-IN-1 HUB ADAPTER GREY                                                                      ,BASEUS                        ,,74.5,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746546,6953156279643.0,SGAPIPD-BX02   ,BASEUS 0.3MM ANTI-BLUE LIGHT TEMPERED GLASS FILM TRANSPARENT FOR IPAD PRO 12.9-INCH 3RD GEN                   ,BASEUS                        ,21.8,44.5,99,4,0,0,2,0,0,4,0,0,6,0,0,4,0,0,10,0,0,2,0,0,4,0,0,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
746547,6953156282094.0,LTAPIPD-ASM01  ,BASEUS SIMPLISM Y-TYPE LEATHER CASE BLACK FOR IPAD PRO 11-INCH                                                ,BASEUS                        ,38.39247524752476,74.5,159,4,0,0,2,0,0,4,0,0,5,1,159,3,0,0,6,0,0,2,0,0,4,0,0,6,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
746548,6953156282117.0,LTAPIPD-BSM01  ,BASEUS SIMPLISM Y-TYPE LEATHER CASE BLACK FOR IPAD PRO 12.9-INCH 3RD GEN                                      ,BASEUS                        ,44.200000000000024,89.5,189,4,0,0,2,0,0,4,0,0,5,0,0,4,0,0,4,0,0,2,0,0,4,0,0,6,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0
746549,6953156282124.0,LTAPIPD-BSM03  ,BASEUS SIMPLISM Y-TYPE LEATHER CASE BLUE FOR IPAD PRO 12.9-INCH 3RD GEN                                       ,BASEUS                        ,44.337062937062946,89.5,189,4,0,0,2,0,0,4,0,0,6,0,0,4,0,0,5,1,189,2,0,0,3,0,0,6,0,0,2,0,0,2,0,0,0,1,189,0,0,0,0,0,0
746699,744790317374.0,BHL-712        ,BRAVE LOTTO SERIES MAGNETIC CAR MOUNTS                                                                        ,BRAVE                         ,12.99,34.5,69,4,0,0,2,0,0,4,0,0,6,0,0,2,1,69,4,0,0,2,0,0,4,0,0,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
746700,744790317381.0,BHL-713        ,BRAVE 2-IN-1 UNIVERSAL MAGNETIC HOLDER                                                                        ,BRAVE                         ,12.81,29.5,59,4,0,0,1,1,59,4,0,0,4,0,0,4,0,0,4,0,0,1,0,0,3,1,59,5,0,0,2,0,0,1,1,59,1,0,0,0,0,0,0,0,0
748116,7447902860838.0,BBP-901        ,BRAVE PU LEATHER BACKPACK BLACK WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                                   ,BRAVE                         ,197.68,487.0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748118,7447902860692.0,BBP-902        ,BRAVE NYLON BACKPACK BLACK CIRCUIT PATTERN WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                        ,BRAVE                         ,197.68,487.0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748119,7447902860524.0,BBP-903        ,BRAVE NYLON BACKPACK ARMY GREY WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                                    ,BRAVE                         ,197.68,487.0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748120,7447902860456.0,BBP-904        ,BRAVE NYLON BACKPACK DARK CAMOUFLAGE WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                              ,BRAVE                         ,197.68,487.0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748121,7447902860388.0,BBP-905        ,BRAVE NYLON BACKPACK BEIGE WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                                        ,BRAVE                         ,197.68,487.0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748127,4716076167467.0,PH18502-BK     ,BONE COLLECTION RUN TIE BLACK LARGE FOR SMARTPHONES 4-6.5 INCH                                                ,BONE COLLECTION               ,28.950000000000003,69.5,149,6,0,0,3,1,149,6,0,0,6,0,0,4,0,0,6,0,0,4,0,0,4,0,0,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
748128,4716076167443.0,PH18501-BK     ,BONE COLLECTION RUN TIE BLACK SMALL                                                                           ,BONE COLLECTION               ,28.950000000000067,69.5,149,6,0,0,4,0,0,5,1,149,6,0,0,4,0,0,6,0,0,4,0,0,4,0,0,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
748129,4716076167313.0,DR18041-32BK   ,BONE COLLECTION MARU PENGUIN 16GB USB 3.0                                                                     ,BONE COLLECTION               ,38.220000000000006,116.35,189,6,0,0,4,0,0,6,0,0,6,0,0,4,0,0,6,0,0,4,0,0,4,0,0,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
748131,4716076167337.0,DR18043-32BR   ,BONE COLLECTION MR. DEER 16GB USB 3.0                                                                         ,BONE COLLECTION               ,38.220000000000006,116.35,189,6,0,0,4,0,0,6,0,0,6,0,0,4,0,0,6,0,0,4,0,0,4,0,0,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
748133,4716076161304.0,AP14021-BK     ,BONE COLLECTION LINKEY LIGHTNING BLACK                                                                        ,BONE COLLECTION               ,25.08999999999999,59.5,129,6,0,0,4,0,0,6,0,0,6,0,0,4,0,0,6,0,0,4,0,0,4,0,0,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
