PERIODE DU 11/08/19 AU 17/08/19
Sku;UPC;Catalogue N›;Title;Label;Cost Price;V.S.P.;301.Quantit;301.Sales Quantity;301.Sales Value;302.Quantit;302.Sales Quantity;302.Sales Value;303.Quantit;303.Sales Quantity;303.Sales Value;304.Quantit;304.Sales Quantity;304.Sales Value;305.Quantit;305.Sales Quantity;305.Sales Value;306.Quantit;306.Sales Quantity;306.Sales Value;307.Quantit;307.Sales Quantity;307.Sales Value;322.Quantit;322.Sales Quantity;322.Sales Value;390.Quantit;390.Sales Quantity;390.Sales Value;398.Quantit;398.Sales Quantity;398.Sales Value;399.Quantit;399.Sales Quantity;399.Sales Value
758127;6953156282278;CATL41-01      ;BASEUS TYPE-C TO 3.5MM AUDIO CHARGING ADAPTER BLACK                                                           ;BASEUS                        ;00000034.5000;00000069.0000;00000008.0000;00000001.0000;00000069.0000;00000001.0000;00000002.0000;00000138.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758128;6953156285101;WXZN-B01       ;BASEUS SMART VEHICLE BRACKET WIRELESS CHARGER WITH INFRARED SENSOR BLACK                                      ;BASEUS                        ;00000104.5000;00000209.0000;00000003.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758226;6953156290853;ACJHQ-01       ;BASEUS MICROMOLECULE FORMALDEHYDE PURIFIER DEEP SPACE BLACK                                                   ;BASEUS                        ;00000054.5000;00000109.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758227;6953156290860;ACJHQ-0S       ;BASEUS MICROMOLECULE FORMALDEHYDE PURIFIER SILVER                                                             ;BASEUS                        ;00000054.5000;00000109.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758228;6953156261358;SUHZ-01        ;BASEUS BACK SEAT CAR MOUNT BLACK                                                                              ;BASEUS                        ;00000039.5000;00000079.0000;00000005.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000001.0000;00000002.0000;00000158.0000;00000006.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758229;6953156261365;SUHZ-2S        ;BASEUS BACK SEAT CAR MOUNT SILVER                                                                             ;BASEUS                        ;00000039.5000;00000079.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758230;6971680477397;RPH0890        ;ROCK SHOOTING GAME CONTROLLER WITH HANDLE BLACK                                                               ;ROCK                          ;00000039.5000;00000079.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758231;7447902862290;BHL-715        ;BRAVE 2-IN-1 UNIVERSAL MAGNETIC HOLDER                                                                        ;BRAVEN                        ;00000034.5000;00000069.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000001.0000;00000069.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000012.0000;00000003.0000;00000207.0000;00000000.0000;00000002.0000;00000138.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758233;6953156289734;SGAPIPH58-WA01 ;BASEUS FULL-SCREEN CURVED TEMPERED GLASS SCREEN PROTECTOR BLACK FOR IPHONE XS/X                               ;BASEUS                        ;00000045.0000;00000089.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758235;6953156289758;SGAPIPH58-WC01 ;BASEUS FULL-SCREEN CURVED PRIVACY TEMPERED GLASS SCREEN PROTECTOR BLACK FOR IPHONE XS/X                       ;BASEUS                        ;00000050.0000;00000099.0000;00000012.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758236;6953156289819;SGAPIPH65-WC01 ;BASEUS FULL-SCREEN CURVED PRIVACY TEMPERED GLASS SCREEN PROTECTOR BLACK FOR IPHONE XS MAX                     ;BASEUS                        ;00000050.0000;00000099.0000;00000012.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758241;6953156288935;CAHUB-T01      ;BASEUS MATE DOCKING TYPE-C HUB DOCKING STATION BLACK                                                          ;BASEUS                        ;00000120.0000;00000239.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758244;6953156290488;CABA01-01      ;BASEUS BA01 USB WIRELESS ADAPTER CABLE BLACK                                                                  ;BASEUS                        ;00000050.0000;00000099.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
758245;6953156290495;CABA01-09      ;BASEUS BA01 USB WIRELESS ADAPTER CABLE RED                                                                    ;BASEUS                        ;00000050.0000;00000099.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
762676;6953156291492;CATXF-0G       ;BASEUS 7-IN-1 SQUARE DESK TYPE-C MULTI-FUNCTIONAL HUB TYPE-C                                                  ;BASEUS                        ;00000135.0000;00000269.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
762677;6953156291638;SULR-0G        ;BASEUS UNLIMITED ADJUSTMENT LAZY PHONE HOLDER GREY                                                            ;BASEUS                        ;00000050.0000;00000099.0000;00000013.0000;00000000.0000;00000000.0000;00000001.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000001.0000;00000003.0000;00000297.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
762678;6953156286979;CATYW-B03      ;BASEUS ARTISTIC STRIPED TYPE-C 3A CABLE 5M BLUE                                                               ;BASEUS                        ;00000045.0000;00000089.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000012.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
762679;6953156286962;CATYW-B01      ;BASEUS ARTISTIC STRIPED TYPE-C 3A CABLE 5M BLACK                                                              ;BASEUS                        ;00000045.0000;00000089.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000014.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
762680;6953156286986;CATYW-B09      ;BASEUS ARTISTIC STRIPED TYPE-C 3A CABLE 5M RED                                                                ;BASEUS                        ;00000045.0000;00000089.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000001.0000;00000089.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000012.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
762681;6953156284739;CATSR-01       ;BASEUS FISH-EYE SPRING TYPE-C 2A CABLE 1M BLACK                                                               ;BASEUS                        ;00000035.0000;00000069.0000;00000000.0000;00000000.0000;00000000.0000;00000004.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000001.0000;00000002.0000;00000138.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
762682;6953156284746;CATSR-09       ;BASEUS FISH-EYE SPRING TYPE-C 2A CABLE 1M RED                                                                 ;BASEUS                        ;00000035.0000;00000069.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000012.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
762683;7447902861064;BCC-36W        ;BRAVE 2-PORT TYPE-C & QUICK CHARGE CAR CHARGER                                                                ;BASEUS                        ;00000050.0000;00000099.0000;00000000.0000;00000000.0000;00000000.0000;00000005.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000014.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
766138;6953156295483;WX3IN1-01      ;BASEUS SMART 3-IN-1 WIRELESS CHARGER 18W BLACK                                                                ;BASEUS                        ;00000100.0000;00000199.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
766139;6953156295490;WX3IN1-02      ;BASEUS SMART 3-IN-1 WIRELESS CHARGER 18W WHITE                                                                ;BASEUS                        ;00000100.0000;00000199.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
766140;6953156293618;CA1T4-I0G      ;BASEUS STAR RING SERIES 4-IN-1 CABLE 1.2M DEEP GREY                                                           ;BASEUS                        ;00000069.5000;00000139.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
766141;6953156295117;WIAPIPH58-QA01 ;BASEUS TRANSPARENT KEY PHONE CASE BLACK FOR IPHONE XS                                                         ;BASEUS                        ;00000034.5000;00000069.0000;00000006.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000
766142;6953156295124;WIAPIPH58-QA02 ;BASEUS TRANSPARENT KEY PHONE CASE TRANSPARENT FOR IPHONE XS                                                   ;BASEUS                        ;00000034.5000;00000069.0000;00000006.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000006.0000;00000000.0000;00000000.0000;00000003.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000;00000000.0000

